group	element	code	offset	name
0018	7010	IS	1	ExposuresonDetectorSinceLastCalibration
0018	7011	IS	1	ExposuresonDetectorSinceManufactured
0018	7012	DS	1	DetectorTimeSinceLastExposure
0018	7014	DS	1	DetectorActiveTime
0018	7016	DS	1	DetectorActivationOffsetFromExposure
0018	701A	DS	2	DetectorBinning
0018	7020	DS	2	DetectorElementPhysicalSize
0018	7022	DS	2	DetectorElementSpacing
0018	7024	CS	1	DetectorActiveShape
0018	7026	DS	1-2	DetectorActiveDimensions
0018	7028	DS	2	DetectorActiveOrigin
0018	702A	LO	1	DetectorManufacturerName
0018	702B	LO	1	DetectorManufacturersModelName
0018	7030	DS	2	FieldOfViewOrigin
0018	7032	DS	1	FieldOfViewRotation
0018	7034	CS	1	FieldOfViewHorizontalFlip
0018	7040	LT	1	GridAbsorbingMaterial
0018	7041	LT	1	GridSpacingMaterial
0018	7042	DS	1	GridThickness
0018	7044	DS	1	GridPitch
0018	7046	IS	2	GridAspectRatio
0018	7048	DS	1	GridPeriod
0018	704C	DS	1	GridFocalDistance
0018	7050	CS	1-n	FilterMaterial
0018	7052	DS	1-n	FilterThicknessMinimum
0018	7054	DS	1-n	FilterThicknessMaximum
0018	7060	CS	1	ExposureControlMode
0018	7062	LT	1	ExposureControlModeDescription
0018	7064	CS	1	ExposureStatus
0018	7065	DS	1	PhototimerSetting
0018	8150	DS	1	ExposureTimeInuS
0018	8151	DS	1	XrayTubeCurrentInuA
0018	9004	CS	1	ContentQualification
0018	9005	SH	1	PulseSequenceName
0018	9006	SQ	1	MRImagingModifierSequence
0018	9008	CS	1	EchoPulseSequence
0018	9009	CS	1	InversionRecovery
0018	9010	CS	1	FlowCompensation
0018	9011	CS	1	MultipleSpInEcho
0018	9012	CS	1	MultiPlanarExcitation
0018	9014	CS	1	PhaseContrast
0018	9015	CS	1	TimeOfFlightContrast
0018	9016	CS	1	Spoiling
0018	9017	CS	1	SteadyStatePulseSequence
0018	9018	CS	1	EchoPlanarPulseSequence
0018	9019	FD	1	TagAngleFirstAxis
0018	9020	CS	1	MagnetizationTransfer
0018	9021	CS	1	T2Preparation
0018	9022	CS	1	BloodSignalNulling
0018	9024	CS	1	SaturationRecovery
0018	9025	CS	1	SpectrallySelectedSuppression
0018	9026	CS	1	SpectrallySelectedExcitation
0018	9027	CS	1	SpatialPresaturation
0018	9028	CS	1	Tagging
0018	9029	CS	1	OversamplingPhase
0018	9030	FD	1	TagSpacingFirstDimension
0018	9032	CS	1	GeometryOfkSpaceTraversal
0018	9033	CS	1	SegmentedkSpaceTraversal
0018	9034	CS	1	RectilinearPhaseEncodeReordering
0018	9035	FD	1	TagThickness
0018	9036	CS	1	PartialFourierDirection
0018	9037	CS	1	CardiacSynchronizationTechnique
0018	9041	LO	1	ReceiveCoilManufacturerName
0018	9042	SQ	1	MRReceiveCoilSequence
0018	9043	CS	1	ReceiveCoilType
0018	9044	CS	1	QuadratureReceiveCoil
0018	9045	SQ	1	MultiCoilDefinitionSequence
0018	9046	LO	1	MultiCoilConfiguration
0018	9047	SH	1	MultiCoilElementName
0018	9048	CS	1	MultiCoilElementUsed
0018	9049	SQ	1	MRTransmitCoilSequence
0018	9050	LO	1	TransmitCoilManufacturerName
0018	9051	CS	1	TransmitCoilType
0018	9052	FD	1-2	SpectralWidth
0018	9053	FD	1-2	ChemicalShiftReference
0018	9054	CS	1	VolumeLocalizationTechnique
0018	9058	US	1	MRAcquisitionFrequencyEncodingSteps
0018	9059	CS	1	Decoupling
0018	9060	CS	1-2	DecoupledNucleus
0018	9061	FD	1-2	DecouplingFrequency
0018	9062	CS	1	DecouplingMethod
0018	9063	FD	1-2	DecouplingChemicalShiftReference
0018	9064	CS	1	kspaceFiltering
0018	9065	CS	1-2	TimeDomaInFiltering
0018	9066	US	1-2	NumberOfZerofills
0018	9067	CS	1	BaselineCorrection
0018	9069	FD	1	ParallelReductionFactorInPlane
0018	9070	FD	1	CardiacRRIntervalSpecified
0018	9073	FD	1	AcquisitionDuration
0018	9074	DT	1	FrameAcquisitionDatetime
0018	9075	CS	1	DiffusionDirectionality
0018	9076	SQ	1	DiffusionGradientDirectionSequence
0018	9077	CS	1	ParallelAcquisition
0018	9078	CS	1	ParallelAcquisitionTechnique
0018	9079	FD	1-n	InversionTimes
0018	9080	ST	1	MetaboliteMapDescription
0018	9081	CS	1	PartialFourier
0018	9082	FD	1	EffectiveEchoTime
0018	9083	SQ	1	MetaboliteMapCodeSequence
0018	9084	SQ	1	ChemicalShiftSequence
0018	9085	CS	1	CardiacSignalSource
0018	9087	FD	1	Diffusionbvalue
0018	9089	FD	3	DiffusionGradientOrientation
0018	9090	FD	3	VelocityEncodingDirection
0018	9091	FD	1	VelocityEncodingMinimumValue
0018	9093	US	1	NumberOfkSpaceTrajectories
0018	9094	CS	1	CoverageOfkSpace
0018	9095	UL	1	SpectroscopyAcquisitionPhaseRows
0018	9098	FD	1-2	TransmitterFrequency
0018	9100	CS	1-2	ResonantNucleus
0018	9101	CS	1	FrequencyCorrection
0018	9103	SQ	1	MRSpectroscopyFOVGeometrySequence
0018	9104	FD	1	SlabThickness
0018	9105	FD	3	SlabOrientation
0018	9106	FD	3	MidSlabPosition
0018	9107	SQ	1	MRSpatialSaturationSequence
0018	9112	SQ	1	MRTimingandRelatedParametersSequence
0018	9114	SQ	1	MREchoSequence
0018	9115	SQ	1	MRModifierSequence
0018	9117	SQ	1	MRDiffusionSequence
0018	9118	SQ	1	CardiacTriggerSequence
0018	9119	SQ	1	MRAveragesSequence
0018	9125	SQ	1	MRFOVGeometrySequence
0018	9126	SQ	1	VolumeLocalizationSequence
0018	9127	UL	1	SpectroscopyAcquisitionDataColumns
0018	9147	CS	1	DiffusionAnisotropyType
0018	9151	DT	1	FrameReferenceDatetime
0018	9152	SQ	1	MRMetaboliteMapSequence
0018	9155	FD	1	ParallelReductionFactorOutOfPlane
0018	9159	UL	1	SpectroscopyAcquisitionOutOfPlanePhaseSteps
0018	9166	CS	1	BulkMotionStatus
0018	9168	FD	1	ParallelReductionFactorSecondInPlane
0018	9169	CS	1	CardiacBeatRejectionTechnique
0018	9170	CS	1	RespiratoryMotionCompensationTechnique
0018	9171	CS	1	RespiratorySignalSource
0018	9172	CS	1	BulkMotionCompensationTechnique
0018	9173	CS	1	BulkMotionSignalSource
0018	9174	CS	1	ApplicableSafetyStandardAgency
0018	9175	LO	1	ApplicableSafetyStandardDescription
0018	9176	SQ	1	OperatingModeSequence
0018	9177	CS	1	OperatingModeType
0018	9178	CS	1	OperatingMode
0018	9179	CS	1	SpecificAbsorptionRateDefinition
0018	9180	CS	1	GradientOutputType
0018	9181	FD	1	SpecificAbsorptionRateValue
0018	9182	FD	1	GradientOutput
0018	9183	CS	1	FlowCompensationDirection
0018	9184	FD	1	TaggingDelay
0018	9195	FD	1	ChemicalShiftsMinimumIntegrationLimitInHz
0018	9196	FD	1	ChemicalShiftsMaximumIntegrationLimitInHz
0018	9197	SQ	1	MRVelocityEncodingSequence
0018	9198	CS	1	FirstOrderPhaseCorrection
0018	9199	CS	1	WaterReferencedPhaseCorrection
0018	9200	CS	1	MRSpectroscopyAcquisitionType
0018	9214	CS	1	RespiratoryCyclePosition
0018	9217	FD	1	VelocityEncodingMaximumValue
0018	9218	FD	1	TagSpacingSecondDimension
0018	9219	SS	1	TagAngleSecondAxis
0018	9220	FD	1	FrameAcquisitionDuration
0018	9226	SQ	1	MRImageFrameTypeSequence
0018	9227	SQ	1	MRSpectroscopyFrameTypeSequence
0018	9231	US	1	MRAcquisitionPhaseEncodingStepsInPlane
0018	9232	US	1	MRAcquisitionPhaseEncodingStepsOutOfPlane
0018	9234	UL	1	SpectroscopyAcquisitionPhaseColumns
0018	9236	CS	1	CardiacCyclePosition
0018	9239	SQ	1	SpecificAbsorptionRateSequence
0018	9295	FD	1	ChemicalShiftsMinimumIntegrationLimitInPPM
0018	9296	FD	1	ChemicalShiftsMaximumIntegrationLimitInPPM
0018	9240	US	1	RFEchoTraInLength
0018	9241	US	1	GradientEchoTraInLength
0018	9301	SQ	1	CTAcquisitionTypeSequence
0018	9302	CS	1	AcquisitionType
0018	9303	FD	1	TubeAngle
0018	9304	SQ	1	CTAcquisitionDetailsSequence
0018	9305	FD	1	RevolutionTime
0018	9306	FD	1	SingleCollimationWidth
0018	9307	FD	1	TotalCollimationWidth
0018	9308	SQ	1	CTTableDynamicsSequence
0018	9309	FD	1	TableSpeed
0018	9310	FD	1	TableFeedperRotation
0018	9311	FD	1	SpiralPitchFactor
0018	9312	SQ	1	CTGeometrySequence
0018	9313	FD	3	DataCollectionCenterPatient
0018	9314	SQ	1	CTReconstructionSequence
0018	9315	CS	1	ReconstructionAlgorithm
0018	9316	CS	1	ConvolutionKernelGroup
0018	9317	FD	2	ReconstructionFieldOfView
0018	9318	FD	3	ReconstructionTargetCenterPatient
0018	9319	FD	1	ReconstructionAngle
0018	9320	SH	1	ImageFilter
0018	9321	SQ	1	CTExposureSequence
0018	9322	FD	2	ReconstructionPixelSpacing
0018	9323	CS	1	ExposureModulationType
0018	9324	FD	1	EstimatedDoseSaving
0018	9325	SQ	1	CTXrayDetailsSequence
0018	9326	SQ	1	CTPositionSequence
0018	9327	FD	1	TablePosition
0018	9328	FD	1	ExposureTimeInms
0018	9329	SQ	1	CTImageFrameTypeSequence
0018	9330	FD	1	XrayTubeCurrentInmA
0018	9332	FD	1	ExposureInmAs
0018	9333	CS	1	ConstantVolumeFlag
0018	9334	CS	1	FluoroscopyFlag
0018	9335	FD	1	DistanceSourceToDataCollectionCenter
0018	9337	US	1	ContrastBolusAgentNumber
0018	9338	SQ	1	ContrastBolusIngredientCodeSequence
0018	9340	SQ	1	ContrastAdministrationProfileSequence
0018	9341	SQ	1	ContrastBolusUsageSequence
0018	9342	CS	1	ContrastBolusAgentAdministered
0018	9343	CS	1	ContrastBolusAgentDetected
0018	9344	CS	1	ContrastBolusAgentPhase
0018	9345	FD	1	CTDIvol
0018	9401	SQ	1	ProjectionPixelCalibrationSequence
0018	9402	FL	1	DistanceSourceToIsocenter
0018	9403	FL	1	DistanceObjectToTableTop
0018	9404	FL	2	ObjectPixelSpacingInCenterOfBeam
0018	9405	SQ	1	PositionerPositionSequence
0018	A001	SQ	1	ContributingEquipmentSequence
0018	A002	DT	1	ContributionDateTime
0018	A003	ST	1	ContributionDescription
0019	1010	IS	1	NetFrequency
0019	1020	CS	1	MeasurementMode
0019	1030	CS	1	CalculationMode
0019	1050	IS	1	NoiseLevel
0019	1060	IS	1	NumberOfDataBytes
0019	1210	DS	1	TotalMeasurementTimeNominal
0019	1211	DS	1	TotalMeasurementTimeCurrent
0019	1212	DS	1	StartDelayTime
0019	1213	DS	1	DwellTime
0019	1214	IS	1	NumberOfPhases
0019	1216	UL	2	SequenceControlMask
0019	1218	UL	1	MeasurementStatusMask
0019	1220	IS	1	NumberOfFourierLinesNominal
0019	1221	IS	1	NumberOfFourierLinesCurrent
0019	1226	IS	1	NumberOfFourierLinesAfterZero
0019	1228	IS	1	FirstMeasuredFourierLine
0019	1230	IS	1	AcquisitionColumns
0019	1231	IS	1	ReconstructionColumns
0019	1240	IS	1	ArrayCoilElementNumber
0019	1241	UL	1	ArrayCoilElementSelectMask
0019	1242	UL	1	ArrayCoilElementDataMask
0019	1243	IS	1-n	ArrayCoilElementToADCConnect
0019	1244	DS	1-n	ArrayCoilElementNoiseLevel
0019	1245	IS	1	ArrayCoilADCPairNumber
0019	1246	UL	1	ArrayCoilCombinationMask
0019	1250	IS	1	NumberOfAveragesCurrent
0019	1260	DS	1	FlipAngle
0019	1270	IS	1	NumberOfPrescans
0019	1281	CS	1	FilterTypeForRawData
0019	1282	DS	1-n	FilterParameterForRawData
0019	1283	CS	1	FilterTypeForImageData
0019	1284	DS	1-n	FilterParameterForImageData
0019	1285	CS	1	FilterTypeForPhaseCorrection
0019	1286	DS	1-n	FilterParameterForPhaseCorrection
0019	1287	CS	1	NormalizationFilterTypeForImageData
0019	1288	DS	1-n	NormalizationFilterParameterForImageData
0019	1290	IS	1	NumberOfSaturationRegions
0019	1291	DS	6	SaturationPhaseEncodingVectorSagittalComponent
0019	1292	DS	6	SaturationReadoutVectorSagittalComponent
0019	1293	IS	1	EPIStimulationMonitorMode
0019	1294	DS	1	ImageRotationAngle
0019	1296	UL	3	CoilIDMask
0019	1297	UL	2	CoilClassMask
0019	1298	DS	3	CoilPosition
0019	12A0	DS	1	EPIReconstructionPhase
0019	12A1	DS	1	EPIReconstructionSlope
0019	1410	IS	1	DistanceSourceToSourceSideCollimator
0019	1411	IS	1	DistanceSourceToDetectorSideCollimator
0019	1412	DS	1	MagneticFieldStrength
0019	1414	DS	1	ADCVoltage
0019	1416	DS	2	ADCOffset
0019	1420	DS	1	TransmitterAmplitude
0019	1421	IS	1	MeanChannelNumber
0019	1422	DS	1	DetectorSpacing
0019	1423	DS	1	DetectorCenter
0019	1424	DS	1	ReadingIntegrationTime
0019	1426	DS	1	TransmitterReference
0019	1450	DS	1	DetectorAlignment
0019	1451	DS	1	ReceiverAmplifierGain
0019	1452	DS	1	ReceiverPreamplifierGain
0019	1454	DS	1	ReceiverCableAttenuation
0019	1455	DS	1	ReceiverReferenceGain
0019	1456	DS	1	ReceiverFilterFrequency
0019	1460	DS	1	FocusAlignment
0019	1462	DS	1	ReferenceScaleFactor
0019	1465	UL	1	FocalSpotDeflectionAmplitude
0019	1466	UL	1	FocalSpotDeflectionPhase
0019	1467	UL	1	FocalSpotDeflectionOffset
0019	1470	DS	1	WaterScalingFactor
0019	1471	DS	1	InterpolationFactor
0019	1472	DS	1	SelectionGradientAmplitude
0019	1480	DS	3	GradientDelayTime
0019	1482	DS	1	TotalGradientDelayTime
0019	1490	DS	1	OsteoOffset
0019	1491	DS	6	SaturationPhaseEncodingVectorCoronalComponent
0019	1492	DS	6	SaturationReadoutVectorCoronalComponent
0019	1493	DS	1	OsteoRegressionLineIntercept
0019	1494	IS	1	OsteoStandardizationCode
0019	1496	IS	1	OsteoPhantomNumber
0019	14A0	IS	1	RFWatchdogMask
0019	14A1	DS	1	EPIReconstructionSlope
0019	14A2	DS	1	RFPowerErrorIndicator
0019	14A5	DS	3	SpecificAbsorptionRateWholeBody
0019	14A6	DS	3	SpecificEnergyDose
0019	14B0	DS	1	FeedPerRotation
0019	14BD	IS	1	PulmoTriggerLevel
0019	14BE	DS	1	ExpiratoricReserveVolume
0019	14BF	DS	1	VitalCapacity
0019	14C0	DS	1	PulmoWater
0019	14C1	DS	1	PulmoAir
0019	14C2	DS	3	EPIInductance
0019	14C3	IS	1-n	EPISwitchConfigurationCode
0019	14C4	IS	1-n	EPISwitchHardwareCode
0019	14C5	DS	1-n	EPISwitchDelayTime
0019	14D1	DS	1	FlowSensitivity
0019	14D2	CS	1	CalculationSubmode
0019	14D3	DS	1	FieldOfViewRatio
0019	14D4	IS	1	BaseRawMatrixSize
0019	14D5	IS	1	2DOversamplingLines
0019	14D6	IS	1	3DPhaseOversamplingPartitions
0019	14D7	IS	1	EchoLinePosition
0019	14D8	IS	1	EchoColumnPosition
0019	14D9	IS	1	LinesPerSegment
0019	14DA	CS	1	PhaseCodingDirection
0019	1456	DS	1	ReceiverFilterFrequency
0020	0000	UL	1	GroupLength
0020	000D	UI	1	StudyInstanceUID
0020	000E	UI	1	SeriesInstanceUID
0020	0010	SH	1	StudyID
0020	0011	IS	1	SeriesNumber
0020	0012	IS	1	AcquisitionNumber
0020	0013	IS	1	InstanceNumber
0020	0014	IS	1	IsotopeNumber
0020	0015	IS	1	PhaseNumber
0020	0016	IS	1	IntervalNumber
0020	0017	IS	1	TimeSlotNumber
0020	0018	IS	1	AngleNumber
0020	0019	IS	1	ItemNumber
0020	0020	CS	2	PatientOrientation
0020	0022	IS	1	OverlayNumber
0020	0024	IS	1	CurveNumber
0020	0026	IS	1	LookupTableNumber
0020	0030	DS	3	ImagePosition
0020	0032	DS	3	ImagePositionPatient
0020	0035	DS	6	ImageOrientation
0020	0037	DS	6	ImageOrientationPatient
0020	0050	DS	1	Location
0020	0052	UI	1	FrameOfReferenceUID
0020	0060	CS	1	Laterality
0020	0062	CS	1	ImageLaterality
0020	0070	LO	1	ImageGeometryType
0020	0080	CS	1-n	MaskingImage
0020	0100	IS	1	TemporalPositionIdentifier
0020	0105	IS	1	NumberOfTemporalPositions
0020	0110	DS	1	TemporalResolution
0020	0200	UI	1	SynchronizationFrameOfReferenceUID
0020	1000	IS	1	SeriesInStudy
0020	1001	IS	1	AcquisitionsInSeries
0020	1002	IS	1	ImagesInAcquisition
0020	1003	IS	1	ImagesInSeriesFIXME
0020	1004	IS	1	AcquisitionsInStudy
0020	1005	IS	1	ImagesInStudyFIXME
0020	1020	LO	1-n	Reference
0020	1040	LO	1	PositionReferenceIndicator
0020	1041	DS	1	SliceLocation
0020	1070	IS	1-n	OtherStudyNumbers
0020	1200	IS	1	NumberOfPatientRelatedStudies
0020	1202	IS	1	NumberOfPatientRelatedSeries
0020	1204	IS	1	NumberOfPatientRelatedInstances
0020	1206	IS	1	NumberOfStudyRelatedSeries
0020	1208	IS	1	NumberOfStudyRelatedInstances
0020	1209	IS	1	NumberOfSeriesRelatedInstances
0020	3100	CS	1-n	SourceImages
0020	3401	CS	1	ModifyingDeviceID
0020	3402	CS	1	ModifiedImageID
0020	3403	DA	1	ModifiedImageDate
0020	3404	LO	1	ModifyingDeviceManufacturer
0020	3405	TM	1	ModifiedImageTime
0020	3406	LO	1	ModifiedImageDescription
0020	4000	LT	1	ImageComments
0020	5000	AT	1-n	OriginalImageIdentification
0020	5002	CS	1-n	OriginalImageIdentificationNomenclature
0020	9056	SH	1	StackID
0020	9057	UL	1	InStackPositionNumber
0020	9071	SQ	1	FrameAnatomySequence
0020	9072	CS	1	FrameLaterality
0020	9111	SQ	1	FrameContentSequence
0020	9113	SQ	1	PlanePositionSequence
0020	9116	SQ	1	PlaneOrientationSequence
0020	9128	UL	1	TemporalPositionIndex
0020	9153	FD	1	TriggerDelayTime
0020	9156	US	1	FrameAcquisitionNumber
0020	9157	UL	1-n	DimensionIndexValues
0020	9158	LT	1	FrameComments
0020	9161	UI	1	ConcatenationUID
0020	9162	US	1	InConcatenationNumber
0020	9163	US	1	InConcatenationTotalNumber
0020	9164	UI	1	DimensionOrganizationUID
0020	9165	AT	1	DimensionIndexPointer
0020	9167	AT	1	FunctionalGroupPointer
0020	9213	LO	1	DimensionIndexPrivateCreator
0020	9221	SQ	1	DimensionOrganizationSequence
0020	9222	SQ	1	DimensionIndexSequence
0020	9228	UL	1	ConcatenationFrameOffsetNumber
0020	9238	LO	1	FunctionalGroupPrivateCreator
0020	9251	FD	1	RRIntervalTimeMeasured
0022	0000	UL	1	GroupLength
0022	0001	US	1	LightPathFilterPassThroughWavelength
0022	0002	US	2	LightPathFilterPassBand
0022	0003	US	1	ImagePathFilterPassThroughWavelength
0022	0004	US	2	ImagePathFilterPassBand
0022	0005	CS	1	PatientEyeMovementCommanded
0022	0006	SQ	1	PatientEyeMovementCommandCodeSequence
0022	0007	FL	1	SphericalLensPower
0022	0008	FL	1	CylinderLensPower
0022	0009	FL	1	CylinderAxis
0022	000A	FL	1	EmmetropicMagnification
0022	000B	FL	1	IntraOcularPressure
0022	000C	FL	1	HorizontalFieldOfView
0022	000D	CS	1	PupilDilated
0022	000E	FL	1	DegreeOfDilation
0022	0010	FL	1	StereoBaselineAngle
0022	0011	FL	1	StereoBaselineDisplacement
0022	0012	FL	1	StereoHorizontalPixelOffset
0022	0013	FL	1	StereoVerticalPixelOffset
0022	0014	FL	1	StereoRotation
0022	0015	SQ	1	AcquisitionDeviceTypeCodeSequence
0022	0016	SQ	1	IlluminationTypeCodeSequence
0022	0017	SQ	1	LightPathFilterTypeStackCodeSequence
0022	0018	SQ	1	ImagePathFilterTypeStackCodeSequence
0022	0019	SQ	1	LensesCodeSequence
0022	001A	SQ	1	ChannelDescriptionCodeSequence
0022	001B	SQ	1	RefractiveStateSequence
0022	001C	SQ	1	MydriaticAgentCodeSequence
0022	001D	SQ	1	RelativeImagePositionCodeSequence
0022	0020	SQ	1	StereoPairsSequence
0022	0021	SQ	1	LeftImageSequence
0022	0022	SQ	1	RightImageSequence
0028	0000	UL	1	GroupLength
0028	0002	US	1	SamplesperPixel
0028	0003	US	1	SamplesperPixelUsed
0028	0004	CS	1	PhotometricInterpretation
0028	0005	US	1	ImageDimensions
0028	0006	US	1	PlanarConfiguration
0028	0008	IS	1	NumberOfFrames
0028	0009	AT	1-n	FrameIncrementPointer
0028	000A	AT	1-n	FrameDimensionPointer
0028	0010	US	1	Rows
0028	0011	US	1	Columns
0028	0012	US	1	Planes
0028	0014	US	1	UltrasoundColorDataPresent
0028	0030	DS	2	PixelSpacing
0028	0031	DS	2	ZoomFactor
0028	0032	DS	2	ZoomCenter
0028	0034	IS	2	PixelAspectRatio
0028	0040	CS	1	ImageFormat
0028	0050	LO	1-n	ManipulatedImage
0028	0051	CS	1-n	CorrectedImage
0028	0060	CS	1	CompressionCode
0028	0100	US	1	BitsAllocated
0028	0101	US	1	BitsStored
0028	0102	US	1	HighBit
0028	0103	US	1	PixelRepresentation
0028	0104	US	1	SmallestValidPixelValue
0028	0105	US	1	LargestValidPixelValue
0028	0106	US	1	SmallestImagePixelValue
0028	0107	US	1	LargestImagePixelValue
0028	0108	US	1	SmallestPixelValueInSeries
0028	0109	US	1	LargestPixelValueInSeries
0028	0110	US	1	SmallestImagePixelValueInPlane
0028	0111	US	1	LargestImagePixelValueInPlane
0028	0120	US	1	PixelPaddingValue
0028	0200	US	1	ImageLocation
0028	0300	CS	1	QualityControlImage
0028	0301	CS	1	BurnedInAnnotation
0028	0402	CS	1	PixelSpacingCalibrationType
0028	0404	LO	1	PixelSpacingCalibrationDescription
0028	1040	CS	1	PixelIntensityRelationship
0028	1041	SS	1	PixelIntensityRelationshipSign
0028	1050	DS	1-n	WindowCenter
0028	1051	DS	1-n	WindowWidth
0028	1052	DS	1	RescaleIntercept
0028	1053	DS	1	RescaleSlope
0028	1054	LO	1	RescaleType
0028	1055	LO	1-n	WindowCenter&WidthExplanation
0028	1056	CS	1	VOILUTFunction
0028	1080	LT	1	GrayScale
0028	1090	CS	1	RecommendedViewingMode
0028	1100	US	3	GrayLookupTableDescriptor
0028	1101	US	3	RedPaletteColorLookupTableDescriptor
0028	1102	US	3	GreenPaletteColorLookupTableDescriptor
0028	1103	US	3	BluePaletteColorLookupTableDescriptor
0028	1199	UI	1	PaletteColorLookupTableUID
0028	1200	OW	1	GrayLookupTableData
0028	1201	OW	1	RedPaletteColorLookupTableData
0028	1202	OW	1	GreenPaletteColorLookupTableData
0028	1203	OW	1	BluePaletteColorLookupTableData
0028	1221	OW	1	SegmentedRedPaletteColorLookupTableData
0028	1222	OW	1	SegmentedGreenPaletteColorLookupTableData
0028	1223	OW	1	SegmentedBluePaletteColorLookupTableData
0028	1300	CS	1	ImplantPresent
0028	1350	CS	1	PartialView
0028	1351	ST	1	PartialViewDescription
0028	1352	SQ	1	PartialViewCodeSequence
0028	135A	CS	1	SpatialLocationsPreserved
0028	2000	OB	1	ICCProfile
0028	2110	CS	1	LossyImageCompression
0028	2112	DS	1-n	LossyImageCompressionRatio
0028	2114	CS	1-n	LossyImageCompressionMethod
0028	3000	SQ	1	ModalityLUTSequence
0028	3002	US	3	LUTDescriptor
0028	3003	LO	1	LUTExplanation
0028	3004	LO	1	ModalityLUTType
0028	3006	OW	1	LUTData
0028	3010	SQ	1	VOILUTSequence
0028	3110	SQ	1	SoftcopyVOILUTSequence
0028	4000	LT	1	ImagePresentationComments
0028	5000	SQ	1	BiPlaneAcquisitionSequence
0028	6010	US	1	RepresentativeFrameNumber
0028	6020	US	1-n	FrameNumbersOfInterestFOI
0028	6022	LO	1-n	FramesOfInterestDescription
0028	6023	CS	1-n	FrameOfInterestType
0028	6030	US	1-n	MaskPointers
0028	6040	US	1-n	RWavePointer
0028	6100	SQ	1	MaskSubtractionSequence
0028	6101	CS	1	MaskOperation
0028	6102	US	2-2n	ApplicableFrameRange
0028	6110	US	1-n	MaskFrameNumbers
0028	6112	US	1	ContrastFrameAveraging
0028	6114	FL	2	MaskSubPixelShift
0028	6120	SS	1	TIDOffset
0028	6190	ST	1	MaskOperationExplanation
0028	9001	UL	1	DataPointRows
0028	9002	UL	1	DataPointColumns
0028	9003	CS	1	SignalDomaInColumns
0028	9099	US	1	LargestMonochromePixelValue
0028	9108	CS	1	DataRepresentation
0028	9110	SQ	1	PixelMeasuresSequence
0028	9132	SQ	1	FrameVOILUTSequence
0028	9145	SQ	1	PixelValueTransformationSequence
0028	9235	CS	1	SignalDomaInRows
0029	0000	UL	1	GroupLength
0029	1108	CS	1	MedComHeaderType
0029	1109	LO	1	MedComHeaderVersion
0029	1110	CS	1	WindowStyle
0029	1120	CS	3	PixelQualityCode
0029	1122	IS	3	PixelQualityValue
0029	1131	LO	1	PMTFInformation1
0029	1132	UL	1	PMTFInformation2
0029	1133	UL	1	PMTFInformation3
0029	1134	CS	1	PMTFInformation4
0029	1135	UL	1	PMTFInformation5
0029	1140	SQ	1	ApplicationHeaderSequence
0029	1141	CS	1	ApplicationHeaderType
0029	1142	LO	1	ApplicationHeaderID
0029	1143	LO	1	ApplicationHeaderVersion
0029	1144	OB	1	ApplicationHeaderInfo
0029	1150	LO	8	WorkflowControlFlags
0029	1151	CS	1	ArchiveManagementFlagKeepOnline
0029	1152	CS	1	ArchiveManagementFlagDoNotArchive
0029	1153	CS	1	ImageLocationStatus
0029	1154	DS	1	EstimatedRetrieveTime
0029	1155	DS	1	DataSizeOfRetrievedImages
0029	1160	LO	1	Splash
0032	0000	UL	1	GroupLength
0032	000A	CS	1	StudyStatusID
0032	000C	CS	1	StudyPriorityID
0032	0012	LO	1	StudyIDIssuer
0032	0032	DA	1	StudyVerifiedDate
0032	0033	TM	1	StudyVerifiedTime
0032	0034	DA	1	StudyReadDate
0032	0035	TM	1	StudyReadTime
0032	1000	DA	1	ScheduledStudyStartDate
0032	1001	TM	1	ScheduledStudyStartTime
0032	1010	DA	1	ScheduledStudyStopDate
0032	1011	TM	1	ScheduledStudyStopTime
0032	1020	LO	1	ScheduledStudyLocation
0032	1021	AE	1-n	ScheduledStudyLocationAETitle
0032	1030	LO	1	ReasonForStudy
0032	1031	SQ	1	RequestingPhysicianIdentificationSequence
0032	1032	PN	1	RequestingPhysician
0032	1033	LO	1	RequestingService
0032	1040	DA	1	StudyArrivalDate
0032	1041	TM	1	StudyArrivalTime
0032	1050	DA	1	StudyCompletionDate
0032	1051	TM	1	StudyCompletionTime
0032	1055	CS	1	StudyComponentStatusID
0032	1060	LO	1	RequestedProcedureDescription
0032	1064	SQ	1	RequestedProcedureCodeSequence
0032	1070	LO	1	RequestedContrastAgent
0032	4000	LT	1	StudyComments
0038	0000	UL	1	GroupLength
0038	0004	SQ	1	ReferencedPatientAliasSequence
0038	0008	CS	1	VisitStatusID
0038	0010	LO	1	AdmissionID
0038	0011	LO	1	IssuerOfAdmissionID
0038	0016	LO	1	RouteOfAdmissions
0038	001A	DA	1	ScheduledAdmissionDate
0038	001B	TM	1	ScheduledAdmissionTime
0038	001C	DA	1	ScheduledDischargeDate
0038	001D	TM	1	ScheduledDischargeTime
0038	001E	LO	1	ScheduledPatientInstitutionResidence
0038	0020	DA	1	AdmittingDate
0038	0021	TM	1	AdmittingTime
0038	0030	DA	1	DischargeDate
0038	0032	TM	1	DischargeTime
0038	0040	LO	1	DischargeDiagnosisDescription
0038	0044	SQ	1	DischargeDiagnosisCodeSequence
0038	0050	LO	1	SpecialNeeds
0038	0100	SQ	1	PertinentDocumentsSequence
0038	0300	LO	1	CurrentPatientLocation
